tf,level,strength,tol,rank
15m,47212.747272727276,0.001927757764579885,77.86499999999978,120
15m,61112.526666666665,0.001927757764579885,77.86499999999978,121
15m,39428.10060606061,0.001927757764579885,77.86499999999978,122
15m,28917.641958762888,0.001888813163275241,77.86499999999978,123
15m,38789.93164948453,0.001888813163275241,77.86499999999978,124
15m,39257.784999999996,0.001869340862622919,77.86499999999978,125
15m,60948.268125,0.001869340862622919,77.86499999999978,126
15m,60803.07177083334,0.001869340862622919,77.86499999999978,127
15m,37255.7459375,0.001869340862622919,77.86499999999978,128
15m,41513.22273684211,0.0018498685619705967,77.86499999999978,129
15m,62771.474631578945,0.0018498685619705967,77.86499999999978,130
15m,36375.28084210526,0.0018498685619705967,77.86499999999978,131
15m,57738.03393617021,0.0018303962613182747,77.86499999999978,132
15m,46764.474193548405,0.0018109239606659527,77.86499999999978,133
15m,47498.48268817204,0.0018109239606659527,77.86499999999978,134
15m,22445.167826086956,0.0017914516600136307,77.86499999999978,135
15m,37410.024239130435,0.0017914516600136307,77.86499999999978,136
15m,63096.03120879122,0.0017719793593613086,77.86499999999978,137
15m,40221.93087912088,0.0017719793593613086,77.86499999999978,138
15m,67548.01362637362,0.0017719793593613086,77.86499999999978,139
15m,23875.986043956043,0.0017719793593613086,77.86499999999978,140
15m,39108.44472527473,0.0017719793593613086,77.86499999999978,141
15m,57411.86120879122,0.0017719793593613086,77.86499999999978,142
15m,34534.965730337084,0.0017330347580566644,77.86499999999978,143
15m,66648.85808988764,0.0017330347580566644,77.86499999999978,144
15m,57579.73999999999,0.0017330347580566644,77.86499999999978,145
15m,38178.61213483146,0.0017330347580566644,77.86499999999978,146
15m,64309.16595505618,0.0017330347580566644,77.86499999999978,147
15m,37859.11625,0.0017135624574043423,77.86499999999978,148
15m,30630.720909090913,0.0017135624574043423,77.86499999999978,149
15m,34385.87284090909,0.0017135624574043423,77.86499999999978,150
15m,39755.293522727276,0.0017135624574043423,77.86499999999978,151
15m,67689.58284090908,0.0017135624574043423,77.86499999999978,152
15m,57254.940229885055,0.0016940901567520203,77.86499999999978,153
15m,69237.0152873563,0.0016940901567520203,77.86499999999978,154
15m,23565.185517241378,0.0016940901567520203,77.86499999999978,155
15m,44045.0767816092,0.0016940901567520203,77.86499999999978,156
15m,28580.133218390813,0.0016940901567520203,77.86499999999978,157
15m,61854.91511627907,0.0016746178560996983,77.86499999999978,158
15m,22294.69686046512,0.0016746178560996983,77.86499999999978,159
15m,38939.53455775194,0.0016746178560996983,77.86499999999978,160
15m,62937.98164705882,0.001655145555447376,77.86499999999978,161
15m,38481.43023809524,0.001635673254795054,77.86499999999978,162
15m,60655.212857142855,0.001635673254795054,77.86499999999978,163
15m,58226.874761904764,0.001635673254795054,77.86499999999978,164
15m,63858.21535714286,0.001635673254795054,77.86499999999978,165
15m,37100.147349397594,0.001616200954142732,77.86499999999978,166
15m,41357.24759036145,0.001616200954142732,77.86499999999978,167
15m,58542.010722891566,0.001616200954142732,77.86499999999978,168
15m,68311.06457831325,0.001616200954142732,77.86499999999978,169
15m,61561.849638554224,0.001616200954142732,77.86499999999978,170
15m,59331.60216867469,0.001616200954142732,77.86499999999978,171
15m,22619.069036144578,0.001616200954142732,77.86499999999978,172
15m,56631.7462195122,0.00159672865349041,77.86499999999978,173
15m,47355.16231707317,0.00159672865349041,77.86499999999978,174
15m,37552.50841463415,0.00159672865349041,77.86499999999978,175
15m,66781.72585365854,0.00159672865349041,77.86499999999978,176
15m,36518.33536585366,0.00159672865349041,77.86499999999978,177
15m,63396.43765432099,0.001577256352838088,77.86499999999978,178
15m,62308.86098765433,0.001577256352838088,77.86499999999978,179
15m,46615.35345679012,0.001577256352838088,77.86499999999978,180
15m,47667.51679012345,0.001577256352838088,77.86499999999978,181
15m,36795.962125,0.0015577840521857657,77.86499999999978,182
15m,5459.095875000001,0.0015577840521857657,77.86499999999978,183
15m,21770.3935,0.0015577840521857657,77.86499999999978,184
15m,34090.52329113924,0.0015383117515334437,77.86499999999978,185
15m,63239.0882278481,0.0015383117515334437,77.86499999999978,186
15m,62156.44392405064,0.0015383117515334437,77.86499999999978,187
15m,33777.575063291144,0.0015383117515334437,77.86499999999978,188
15m,56789.21371794872,0.0015188394508811216,77.86499999999978,189
15m,60329.4758974359,0.0015188394508811216,77.86499999999978,190
15m,63711.56858974358,0.0015188394508811216,77.86499999999978,191
15m,58051.90435897436,0.0015188394508811216,77.86499999999978,192
15m,18670.741538461538,0.0015188394508811216,77.86499999999978,193
15m,44201.88779220779,0.0014993671502287996,77.86499999999978,194
15m,34698.3661038961,0.0014993671502287996,77.86499999999978,195
15m,30770.68948051948,0.0014993671502287996,77.86499999999978,196
15m,40382.83881578948,0.0014798948495764774,77.86499999999978,197
15m,62470.60302631579,0.0014798948495764774,77.86499999999978,198
15m,6264.931973684211,0.0014798948495764774,77.86499999999978,199
15m,28748.325394736843,0.0014798948495764774,77.86499999999978,200
15m,96505.40786666668,0.0014604225489241553,77.86499999999978,201
15m,20975.85226666666,0.0014604225489241553,77.86499999999978,202
15m,61264.715466666654,0.0014604225489241553,77.86499999999978,203
15m,58364.88,0.0014604225489241553,77.86499999999978,204
15m,47053.659999999996,0.0014604225489241553,77.86499999999978,205
15m,57880.32733333333,0.0014604225489241553,77.86499999999978,206
15m,47965.4052,0.0014604225489241553,77.86499999999978,207
15m,34831.13297297297,0.0014409502482718333,77.86499999999978,208
15m,68153.81189189189,0.0014409502482718333,77.86499999999978,209
15m,46906.92202702702,0.0014409502482718333,77.86499999999978,210
15m,59014.71513513515,0.0014409502482718333,77.86499999999978,211
15m,6114.227162162161,0.0014409502482718333,77.86499999999978,212
15m,66483.1904109589,0.0014214779476195113,77.86499999999978,213
15m,48554.8808219178,0.0014214779476195113,77.86499999999978,214
15m,66935.7994520548,0.0014214779476195113,77.86499999999978,215
15m,69394.61616438355,0.0014214779476195113,77.86499999999978,216
15m,59788.032739726026,0.0014214779476195113,77.86499999999978,217
15m,46311.85178082192,0.0014214779476195113,77.86499999999978,218
15m,46160.14890410959,0.0014214779476195113,77.86499999999978,219
15m,34231.48383561643,0.0014214779476195113,77.86499999999978,220
15m,66012.26041666667,0.0014020056469671892,77.86499999999978,221
15m,64468.855138888895,0.0014020056469671892,77.86499999999978,222
15m,38320.58833333334,0.0014020056469671892,77.86499999999978,223
15m,5771.601666666666,0.0014020056469671892,77.86499999999978,224
15m,56958.24774647887,0.001382533346314867,77.86499999999978,225
15m,61720.38323943662,0.001382533346314867,77.86499999999978,226
15m,39895.51549295775,0.001382533346314867,77.86499999999978,227
15m,47807.857746478876,0.001382533346314867,77.86499999999978,228
15m,48115.303,0.001363061045662545,77.86499999999978,229
15m,63544.825,0.001363061045662545,77.86499999999978,230
15m,64005.87585714285,0.001363061045662545,77.86499999999978,231
15m,24028.271714285715,0.001363061045662545,77.86499999999978,232
15m,67396.19985714287,0.001363061045662545,77.86499999999978,233
15m,67089.83585714284,0.001363061045662545,77.86499999999978,234
15m,44347.26797101449,0.001343588745010223,77.86499999999978,235
15m,57106.35449275362,0.001343588745010223,77.86499999999978,236
15m,67992.01623188406,0.001343588745010223,77.86499999999978,237
15m,36958.79409922705,0.001343588745010223,77.86499999999978,238
15m,33928.91710144928,0.001343588745010223,77.86499999999978,239
15m,64159.409130434775,0.001343588745010223,77.86499999999978,240
15m,58691.41927536232,0.001343588745010223,77.86499999999978,241
15m,66163.73676470589,0.001324116444357901,77.86499999999978,242
15m,59185.07617647059,0.001324116444357901,77.86499999999978,243
15m,95251.34147058823,0.001324116444357901,77.86499999999978,244
15m,17257.070735294117,0.001324116444357901,77.86499999999978,245
15m,62619.71044117647,0.001324116444357901,77.86499999999978,246
15m,38007.54955882353,0.001324116444357901,77.86499999999978,247
15m,69548.44544117646,0.001324116444357901,77.86499999999978,248
15m,60144.71029850746,0.0013046441437055789,77.86499999999978,249
15m,94644.57507462687,0.0013046441437055789,77.86499999999978,250
15m,41197.63910447762,0.0013046441437055789,77.86499999999978,251
15m,36665.56970149254,0.0013046441437055789,77.86499999999978,252
15m,68465.14850746267,0.0013046441437055789,77.86499999999978,253
15m,67841.79955223881,0.0013046441437055789,77.86499999999978,254
15m,96350.36283582091,0.0013046441437055789,77.86499999999978,255
15m,61416.35999999999,0.0012851718430532566,77.86499999999978,256
15m,104844.3540909091,0.0012851718430532566,77.86499999999978,257
15m,58846.871363636375,0.0012851718430532566,77.86499999999978,258
15m,40691.379692307695,0.0012656995424009346,77.86499999999978,259
15m,56321.199538461544,0.0012656995424009346,77.86499999999978,260
15m,48271.59430769231,0.0012656995424009346,77.86499999999978,261
15m,59473.59092307692,0.0012656995424009346,77.86499999999978,262
15m,24623.611474564103,0.0012656995424009346,77.86499999999978,263
15m,65717.70578125,0.0012462272417486126,77.86499999999978,264
15m,12960.843015873015,0.0012267549410962906,77.86499999999978,265
15m,48848.725714285705,0.0012267549410962906,77.86499999999978,266
15m,94820.57809523807,0.0012267549410962906,77.86499999999978,267
15m,35300.18936507936,0.0012267549410962906,77.86499999999978,268
